id,aluno_id,disciplina,media_final,percentual_presenca,ano_letivo
7faca9cf-4b9d-469e-847a-a9e39b24d1b2,813a6f52-7460-4fc3-939a-95a2f79bb130,Química,6.2,73,2026
9f8f8d35-a6a9-4dc7-ac6c-081f5606871b,7d25a4a3-428a-4201-a617-7a01b8a0327d,Matemática,5.3,89,2026
aaa744df-5f71-441d-82d5-31ed8c53dec0,7d25a4a3-428a-4201-a617-7a01b8a0327d,Português,9.9,91,2026
d1d1389c-028f-432a-9c6c-b4eb1b9178fe,7d25a4a3-428a-4201-a617-7a01b8a0327d,História,5.4,82,2026
b6152582-c2db-4890-8a57-ec0880a72777,7d25a4a3-428a-4201-a617-7a01b8a0327d,Física,9,96,2026
6d479f5d-d536-4295-9f68-0f00d89b5e30,7d25a4a3-428a-4201-a617-7a01b8a0327d,Química,3.3,75,2026
0d590854-ae00-414d-a141-c1bfba85c6c8,04be7bfb-b1fa-414a-b186-5566b5d481b6,Matemática,10,93,2026
ef193c43-4787-4495-bd0b-66806ecdad97,04be7bfb-b1fa-414a-b186-5566b5d481b6,Português,10,91,2026
eff4e8bb-734a-43d3-ab17-c7e5c44e495a,04be7bfb-b1fa-414a-b186-5566b5d481b6,História,5,73,2026
a48c56e3-49d0-4031-8a55-f23ae77f15f1,04be7bfb-b1fa-414a-b186-5566b5d481b6,Física,6,80,2026
3f946920-9f7a-4e14-a3d8-92a331e7e548,04be7bfb-b1fa-414a-b186-5566b5d481b6,Química,5.8,76,2026
77eb8957-9901-4412-800c-12944ec4d1bc,52d4661d-b354-4951-b1f0-b6349f207356,Matemática,7.6,75,2026
662115f3-5ffd-4eee-854e-1ed07728916c,52d4661d-b354-4951-b1f0-b6349f207356,Português,4.1,89,2026
8be5b5ce-e5f1-4c00-b4ac-25764faaf1df,52d4661d-b354-4951-b1f0-b6349f207356,História,4.6,78,2026
0ed8120c-644c-4931-8b0b-d63713578c06,52d4661d-b354-4951-b1f0-b6349f207356,Física,5.3,72,2026
6ce5619b-e7ef-4252-9c9c-5bb20109aa87,52d4661d-b354-4951-b1f0-b6349f207356,Química,5.4,75,2026
7e3fea4f-04c1-49f0-bd8a-8d050250e250,106433e4-a150-423a-bf88-6519fd467117,Matemática,0.4,77,2026
da5ff2ed-42ad-4b94-b51d-6c01aa58995e,106433e4-a150-423a-bf88-6519fd467117,Português,10,96,2026
ffdf12e5-308e-4658-b974-fe3117ee0148,106433e4-a150-423a-bf88-6519fd467117,História,2,76,2026
1e536891-f1b6-47ef-b03c-3323d57e093f,106433e4-a150-423a-bf88-6519fd467117,Física,4.8,65,2026
5ab024a4-b55f-4f3e-b41b-4e80a4ea2c2d,106433e4-a150-423a-bf88-6519fd467117,Química,1.4,85,2026
c0e35ace-c95b-4b73-9245-affe12ba4070,e87c5487-a048-48d1-8ed9-365f99388c5b,Matemática,8.2,73,2026
02248fd2-6cd7-4e1f-9cc5-f03fa9c57a63,e87c5487-a048-48d1-8ed9-365f99388c5b,Português,8.5,89,2026
8df0719c-c37b-4789-8551-82bb18cbf998,e87c5487-a048-48d1-8ed9-365f99388c5b,História,9.1,97,2026
29fd1eef-f2d9-46f4-97a9-ca98318e8671,e87c5487-a048-48d1-8ed9-365f99388c5b,Física,8.7,99,2026
e49feff3-e6db-4402-b852-06c3d57378ff,e87c5487-a048-48d1-8ed9-365f99388c5b,Química,9.4,86,2026
c248e59f-2a2c-42ca-bd3d-d3b3db07189d,7d3440c5-59e5-40ee-a236-71d86524b6ce,Matemática,10,83,2026
f97549ac-2215-4525-b663-94a5621a2fe3,7d3440c5-59e5-40ee-a236-71d86524b6ce,Português,7.3,96,2026
fc6afd1d-0165-4801-9adc-3b4e797cbe0b,7d3440c5-59e5-40ee-a236-71d86524b6ce,História,3.1,82,2026
9ca9d2fc-79fa-41b6-99d7-3b8ffb1cccb1,7d3440c5-59e5-40ee-a236-71d86524b6ce,Física,6.9,74,2026
f15c984a-7139-4b5d-9bcd-fe4955d5ff8a,7d3440c5-59e5-40ee-a236-71d86524b6ce,Química,10,79,2026
b7ddf798-bfb3-4c2b-b6b5-62f21434fe8e,42ee0c94-f434-4f4b-9730-2ef6b513d399,Matemática,6.3,82,2026
423189cf-f59e-430f-8821-d6fc394f80b1,42ee0c94-f434-4f4b-9730-2ef6b513d399,Português,3.6,77,2026
ee7f3c57-e1d8-4fb3-9e8e-bab1cf856b4d,42ee0c94-f434-4f4b-9730-2ef6b513d399,História,6.7,82,2026
b1462e42-7249-45fd-9f98-d052d59bb8a6,42ee0c94-f434-4f4b-9730-2ef6b513d399,Física,5.8,76,2026
116826d3-605d-4a1d-87e0-9384840541da,42ee0c94-f434-4f4b-9730-2ef6b513d399,Química,10,91,2026
b9f6d9b4-495e-43e8-9909-36493d52ed82,9f49ae92-b421-4950-843d-7146f0ecb593,Matemática,3.9,81,2026
8fc9c69a-d910-4ef7-8051-47e492e89c71,9f49ae92-b421-4950-843d-7146f0ecb593,Português,7.8,80,2026
8aec2421-4068-4528-8770-98bca94b2287,9f49ae92-b421-4950-843d-7146f0ecb593,História,1.4,73,2026
058546a8-0b9b-4837-96f7-1b122803d273,9f49ae92-b421-4950-843d-7146f0ecb593,Física,6.8,100,2026
ef562c3f-d1b1-49c2-9eb6-3b43f5f3e8e8,9f49ae92-b421-4950-843d-7146f0ecb593,Química,4.2,86,2026
8d6c28ef-ebaf-4eb6-a052-e99dacb41724,02e0c038-e6b9-4fb2-ac13-666e1ff7c58a,Matemática,2.7,56,2026
a5d6c91d-b904-4f53-9c03-32f8e6b06203,02e0c038-e6b9-4fb2-ac13-666e1ff7c58a,Português,9.8,70,2026
2c757f9b-c3a9-4779-a692-28ea2e2b43e4,02e0c038-e6b9-4fb2-ac13-666e1ff7c58a,História,9.6,73,2026
6a5f6d90-9625-4c23-87b6-dfe536af3a78,02e0c038-e6b9-4fb2-ac13-666e1ff7c58a,Física,6,81,2026
99ef7f2c-869b-4fe8-b26c-838865a65ccf,02e0c038-e6b9-4fb2-ac13-666e1ff7c58a,Química,4.3,93,2026
5320bdc2-4ce0-4854-91d3-3ef6c50896e4,5f8e4762-354e-4c8d-8f58-fe1d5db3e261,Matemática,7.4,85,2026
0304d36a-26af-4600-b21d-67f5d3fa4b96,5f8e4762-354e-4c8d-8f58-fe1d5db3e261,Português,3.7,94,2026
bee791f0-8655-4f22-9bc1-51c1e19cb090,5f8e4762-354e-4c8d-8f58-fe1d5db3e261,História,6.4,83,2026
6a2b8f36-f029-447e-b896-db543e6645ff,5f8e4762-354e-4c8d-8f58-fe1d5db3e261,Física,9.5,88,2026
2f5a4b2c-82fa-446b-8f91-1721f4136018,5f8e4762-354e-4c8d-8f58-fe1d5db3e261,Química,10,89,2026
e1c38bae-3da0-40d4-81fa-da14442f5feb,591d9275-d590-4d28-9f2a-52ab72bec387,Matemática,3.9,82,2026
40b61caf-f745-4042-ad5e-74221714ff40,591d9275-d590-4d28-9f2a-52ab72bec387,Português,2.4,84,2026
5272cab3-b093-497c-8dc9-06b8c0d453ce,591d9275-d590-4d28-9f2a-52ab72bec387,História,10,92,2026
26ba2c5f-3bd0-4484-9249-f6e03c69bf94,591d9275-d590-4d28-9f2a-52ab72bec387,Física,6.1,100,2026
dc601d38-d71c-4620-bceb-02d6e026172c,591d9275-d590-4d28-9f2a-52ab72bec387,Química,10,99,2026
a0c241eb-33ab-4679-a7da-b8ca05694149,be54c291-9b16-4dc7-aa1f-73f813be2b36,Matemática,1.7,92,2026
7a7911a1-2df0-4d46-bb44-3324237e10ea,be54c291-9b16-4dc7-aa1f-73f813be2b36,Português,5,99,2026
60917b97-8df1-43c6-a853-0970aef4ce1d,be54c291-9b16-4dc7-aa1f-73f813be2b36,História,8.3,88,2026
440b8534-d1c8-41a6-8e2c-61a51fc14546,be54c291-9b16-4dc7-aa1f-73f813be2b36,Física,9.1,91,2026
cf0bef65-2437-4cc4-ad6a-343d77cc9a1f,be54c291-9b16-4dc7-aa1f-73f813be2b36,Química,10,70,2026
8ef423ff-57e4-4446-a678-340581ea89b7,2e2c2d53-b66f-4b6f-bc1a-d0963c4c9118,Matemática,10,94,2026
132f714c-c510-4d99-a26e-f66a06ff981f,2e2c2d53-b66f-4b6f-bc1a-d0963c4c9118,Português,10,98,2026
c14f35ad-4468-4714-98c0-437be00825ee,2e2c2d53-b66f-4b6f-bc1a-d0963c4c9118,História,4.8,63,2026
d3bf9d9c-17c9-4811-8328-21285aa3196a,2e2c2d53-b66f-4b6f-bc1a-d0963c4c9118,Física,10,90,2026
89ee76cf-0956-4731-8d44-92065fb2e13c,2e2c2d53-b66f-4b6f-bc1a-d0963c4c9118,Química,6.1,75,2026
3aa7d169-9708-4dac-9002-5e052b961eab,7f6ba6ae-c192-4b73-b167-47f3e4c43efc,Matemática,9.4,81,2026
4919e01e-1599-4096-a64d-b158d180d6d4,7f6ba6ae-c192-4b73-b167-47f3e4c43efc,Português,5.8,96,2026
48d24ce6-1cc6-42ca-9a92-b20b30901013,7f6ba6ae-c192-4b73-b167-47f3e4c43efc,História,2.9,78,2026
f6686f3c-dd08-4134-a180-1b31d6b79e39,7f6ba6ae-c192-4b73-b167-47f3e4c43efc,Física,7.6,97,2026
84e3d474-f225-462e-914a-21091ca80e6d,7f6ba6ae-c192-4b73-b167-47f3e4c43efc,Química,8.8,76,2026
db13fa22-3d7b-4380-bee2-4047744e06d0,b94215e4-06f3-4716-a04e-0a06d60e4634,Matemática,2.3,79,2026
420a0ad9-99d1-4f25-a3b3-cf201afefb52,b94215e4-06f3-4716-a04e-0a06d60e4634,Português,8.2,79,2026
1ffef226-32cc-417f-b92e-97490744e69c,b94215e4-06f3-4716-a04e-0a06d60e4634,História,5.2,70,2026
2fc96a01-a980-44ef-9641-b330f7e911b9,b94215e4-06f3-4716-a04e-0a06d60e4634,Física,9.5,79,2026
70495ca1-3d13-467a-b1b9-55c2af13991e,b94215e4-06f3-4716-a04e-0a06d60e4634,Química,10,80,2026
26a9d27d-3a81-4d0b-969b-28469e1cc810,92961511-cfa6-43fd-a2ca-cc67446dcfe8,Matemática,9.3,95,2026
e83c2b27-9ac0-45fa-bb63-dc3d9d91553a,92961511-cfa6-43fd-a2ca-cc67446dcfe8,Português,8.1,77,2026
a26f9cb6-5961-47ca-aab8-6934dea3fad3,92961511-cfa6-43fd-a2ca-cc67446dcfe8,História,6.9,82,2026
99fa501c-6994-4dc6-a22d-0fae5f576147,92961511-cfa6-43fd-a2ca-cc67446dcfe8,Física,4.6,95,2026
948537de-4793-46ca-9178-b864a09e1d92,92961511-cfa6-43fd-a2ca-cc67446dcfe8,Química,5,71,2026
96b6a76e-1690-4c6c-8b45-66f61dbdfad9,5a2b929d-fdef-48b4-89b8-4c9a1e29051e,Matemática,10,74,2026
16f0a207-76b2-4078-9818-8464716b5d73,5a2b929d-fdef-48b4-89b8-4c9a1e29051e,Português,6.1,70,2026
cbf2173a-9fbf-4d42-b24c-02cd242f0477,5a2b929d-fdef-48b4-89b8-4c9a1e29051e,História,6.9,78,2026
96e7c254-aed0-4453-953c-547a09369261,5a2b929d-fdef-48b4-89b8-4c9a1e29051e,Física,9.1,95,2026
57d678b9-cdae-4044-9f05-0c200523e9ed,5a2b929d-fdef-48b4-89b8-4c9a1e29051e,Química,5.4,83,2026
f857b284-578b-4540-8a27-18edaa31bebc,a6c8ec9b-ff15-43e5-ad18-36274f74fa06,Matemática,9.3,80,2026
bcb162e7-1a82-4830-9884-a136cac7c434,a6c8ec9b-ff15-43e5-ad18-36274f74fa06,Português,10,95,2026
6d25afef-9c84-4072-ac09-a5a68168d8a9,a6c8ec9b-ff15-43e5-ad18-36274f74fa06,História,4.8,66,2026
fb5476e6-5c69-441a-bc22-1c1ae2b4eb20,a6c8ec9b-ff15-43e5-ad18-36274f74fa06,Física,5.8,81,2026
fcef58bb-769a-4f64-b22c-9a158044c4a9,a6c8ec9b-ff15-43e5-ad18-36274f74fa06,Química,10,72,2026
a27cfac0-730a-421f-955b-9383ad642ca8,4d4fe6c4-ea72-4802-bd2f-a05542234213,Matemática,5.2,80,2026
ea90446b-3419-44ab-900a-f9a30451b85b,4d4fe6c4-ea72-4802-bd2f-a05542234213,Português,7.6,89,2026
32720ea1-fe3b-49c5-94b4-e17e34ddd855,4d4fe6c4-ea72-4802-bd2f-a05542234213,História,10,91,2026
4c2661c8-737c-4494-91d8-573d2cb6598c,4d4fe6c4-ea72-4802-bd2f-a05542234213,Física,5,98,2026
500d6d89-e331-41aa-861b-067da5a85c15,4d4fe6c4-ea72-4802-bd2f-a05542234213,Química,5.7,70,2026
b4499b7c-0d2a-4408-b2bc-cd4b9b008511,dfaeff5a-08c6-4407-be3b-d1876486121f,Matemática,8.6,86,2026
f3534849-aa4f-4bb5-889e-d5899e4c113f,dfaeff5a-08c6-4407-be3b-d1876486121f,Português,9.1,78,2026
2787d89d-d755-4673-84fa-394d141959eb,dfaeff5a-08c6-4407-be3b-d1876486121f,História,9,86,2026
bf92b8b7-c3b4-4730-8d38-e75da9a4da10,dfaeff5a-08c6-4407-be3b-d1876486121f,Física,6.1,81,2026
61d75ee3-55e2-4275-a498-482ce2ecfb85,dfaeff5a-08c6-4407-be3b-d1876486121f,Química,8.4,93,2026
162fd734-30c5-4274-9cea-d0a1d27aa749,f8b0fcf2-1a81-43aa-b407-545a1450bf04,Matemática,6.7,72,2026
305bd590-873b-4644-8a27-a41696fd6e85,f8b0fcf2-1a81-43aa-b407-545a1450bf04,Português,4.4,95,2026
a836269a-f281-4364-b854-ff3930f52f5d,f8b0fcf2-1a81-43aa-b407-545a1450bf04,História,8.5,90,2026
ea2e9d5a-1025-4d2a-9892-963219f09aee,f8b0fcf2-1a81-43aa-b407-545a1450bf04,Física,3.8,56,2026
fbd21e97-c6d3-4983-b7da-a7904816a57a,f8b0fcf2-1a81-43aa-b407-545a1450bf04,Química,3.9,72,2026
af0f18e2-138b-426a-a22a-92dc5659e438,df6176f5-1e28-465f-ad07-9934343b5d09,Matemática,10,88,2026
53faadeb-0197-47e4-9e29-ff2c052f63a0,df6176f5-1e28-465f-ad07-9934343b5d09,Português,8.8,96,2026
864135b2-8342-4d70-96e7-43f0a87b54ae,df6176f5-1e28-465f-ad07-9934343b5d09,História,10,71,2026
3c8a6495-ef20-4330-a46d-8dd4fb2e7470,df6176f5-1e28-465f-ad07-9934343b5d09,Física,0.4,71,2026
b9969f9f-af44-441f-b25d-569ae83bf2b4,df6176f5-1e28-465f-ad07-9934343b5d09,Química,4.3,78,2026
efb0b673-cc59-448a-8189-fad6ca7f6d71,5f9a6695-cd26-4aab-b2df-bbf816312241,Matemática,5,87,2026
b25c89bd-d16c-4d3f-b112-3d1f4231e991,5f9a6695-cd26-4aab-b2df-bbf816312241,Português,9.3,89,2026
0ce1790a-46af-484d-b717-30413779bf0b,5f9a6695-cd26-4aab-b2df-bbf816312241,História,10,70,2026
e3a98afd-7364-40ba-9fc0-e4ac60ec039b,5f9a6695-cd26-4aab-b2df-bbf816312241,Física,8.1,86,2026
81abe5fe-f01b-4c6e-952d-c64d5b758e1b,5f9a6695-cd26-4aab-b2df-bbf816312241,Química,7.4,97,2026
c30a7789-4890-419e-877b-96077e1e24bb,d8031568-8d43-43fe-9f71-ccf8dd91221f,Matemática,6.3,81,2026
fa2242a7-1ed3-429c-bb03-59741ea4da4c,d8031568-8d43-43fe-9f71-ccf8dd91221f,Português,5.6,70,2026
20c35d8b-8274-4eef-b361-3a6e4fd79da3,d8031568-8d43-43fe-9f71-ccf8dd91221f,História,9.6,71,2026
d8e923c9-5e2e-4db0-bddc-cf0de447b8d6,d8031568-8d43-43fe-9f71-ccf8dd91221f,Física,4.1,74,2026
b6380618-0bcb-41ff-93bc-6cfa58904558,d8031568-8d43-43fe-9f71-ccf8dd91221f,Química,9.5,81,2026
27edf884-4797-4683-bd59-2ed427ee3617,f3b313b2-60f2-43f1-b2b6-9bc08c87f210,Matemática,9.9,92,2026
a93d06a8-53fd-49c6-9b6a-b767b5ad515e,f3b313b2-60f2-43f1-b2b6-9bc08c87f210,Português,7.6,88,2026
9596ae1d-423c-4a20-bff5-992b288d2666,f3b313b2-60f2-43f1-b2b6-9bc08c87f210,História,2.5,78,2026
2554da64-1f6a-4c5e-b162-3a0cbb1f93fa,f3b313b2-60f2-43f1-b2b6-9bc08c87f210,Física,10,75,2026
5f1774e2-abd7-46a6-afd1-ad8389d8ab0d,f3b313b2-60f2-43f1-b2b6-9bc08c87f210,Química,10,74,2026
56ee97ff-53c6-45db-ae07-d63a2f8262cd,00f8ef33-21eb-45a0-86fd-c65ec7b4772c,Matemática,8.9,95,2026
b97b4cba-d117-4225-a4f7-568b6b25b201,00f8ef33-21eb-45a0-86fd-c65ec7b4772c,Português,2.7,82,2026
26f638f6-eda2-45e7-8b70-6a3d8fc1f81e,00f8ef33-21eb-45a0-86fd-c65ec7b4772c,História,9.5,72,2026
ece81531-a263-425d-ba13-42fffbca0c91,00f8ef33-21eb-45a0-86fd-c65ec7b4772c,Física,8.5,80,2026
c146a4d3-56da-44ca-9a7e-e65e7aaa5bcf,00f8ef33-21eb-45a0-86fd-c65ec7b4772c,Química,8.5,79,2026
76cbf14f-617a-4910-b988-24f0ce717bb1,34b080e2-efc5-4a02-8cda-4734870d1e2e,Matemática,3.4,75,2026
657994d9-47f1-49ec-8bd4-f415eb2cab00,34b080e2-efc5-4a02-8cda-4734870d1e2e,Português,8.7,85,2026
c3e2378b-3505-4f15-914c-6e243c31426a,34b080e2-efc5-4a02-8cda-4734870d1e2e,História,10,84,2026
45855b29-d6e4-439a-816e-76c0e8290bb1,34b080e2-efc5-4a02-8cda-4734870d1e2e,Física,9.9,83,2026
ea3af7b8-ac3e-41e7-abf8-81db2222019e,34b080e2-efc5-4a02-8cda-4734870d1e2e,Química,10,88,2026
6423b476-da11-4441-910b-4673a45e41c0,41dffd5f-0359-4d49-abb1-4ab0b30e52e3,Matemática,8.2,86,2026
50721bc4-0a26-4f80-8921-c0db0208282c,41dffd5f-0359-4d49-abb1-4ab0b30e52e3,Português,10,96,2026
924b2d34-fe99-4adf-8ec9-73298e3de79f,41dffd5f-0359-4d49-abb1-4ab0b30e52e3,História,10,72,2026
385b1847-f267-4fd6-aadb-2c9dc14ae775,41dffd5f-0359-4d49-abb1-4ab0b30e52e3,Física,10,88,2026
c1db6303-bb32-4099-90ce-1d6e7012fc53,41dffd5f-0359-4d49-abb1-4ab0b30e52e3,Química,5.4,86,2026
eae500b3-534d-4eca-80f8-6e7896fbe5c0,a2a71717-a9ff-4d81-bea7-8b4109504977,Matemática,4.9,85,2026
1b228b76-2da8-4ee0-9e19-824a8deb334c,a2a71717-a9ff-4d81-bea7-8b4109504977,Português,4.3,74,2026
91190d6c-ec80-459f-af71-836c54a63198,a2a71717-a9ff-4d81-bea7-8b4109504977,História,8.4,100,2026
6efd3af1-e752-4b02-8957-cd3ebb47221f,a2a71717-a9ff-4d81-bea7-8b4109504977,Física,3.2,81,2026
b290a5b8-b5af-4a56-b5f7-b36040940a23,a2a71717-a9ff-4d81-bea7-8b4109504977,Química,9.5,84,2026
c236be8b-d8f7-4637-9ee0-52270c44836d,6aecd915-ef3c-4b93-8690-ca9b80a772a7,Matemática,5,89,2026
caa2e11b-5f92-45af-ba88-7ca84c72bc70,6aecd915-ef3c-4b93-8690-ca9b80a772a7,Português,6.7,90,2026
7191e388-37c5-46ba-82f6-3eb600e26d0c,6aecd915-ef3c-4b93-8690-ca9b80a772a7,História,8.6,85,2026
9d499c36-1580-40e6-9ee1-adc25bc236ca,6aecd915-ef3c-4b93-8690-ca9b80a772a7,Física,8.8,74,2026
4aeeeb2f-df45-4e8b-b1f3-f26646715bb0,6aecd915-ef3c-4b93-8690-ca9b80a772a7,Química,8.4,71,2026
5c35ace4-71c4-4403-85cd-a2d8ebfadb67,8d371788-d93e-4051-a597-52db62d958fb,Matemática,1.4,96,2026
cf79d0ea-24d3-45e6-8ce9-0f810ef92371,8d371788-d93e-4051-a597-52db62d958fb,Português,3.5,95,2026
b35c00e2-f0d8-4915-b63f-ed6882dd44b5,8d371788-d93e-4051-a597-52db62d958fb,História,10,100,2026
98550d4b-fba6-4e7d-b249-5f76ba68e40d,8d371788-d93e-4051-a597-52db62d958fb,Física,6.4,78,2026
232a7bd1-d432-4663-b9cb-6a379aaeefd7,8d371788-d93e-4051-a597-52db62d958fb,Química,5.8,76,2026
cffb751e-ffc5-47fc-b6b1-155751d66260,6ab8c423-6b8e-476d-80aa-6eec279fe086,Matemática,4,56,2026
418a8b48-74e8-4799-bfe4-e82edbd82322,6ab8c423-6b8e-476d-80aa-6eec279fe086,Português,8.3,89,2026
649e0b18-fc59-44a2-beba-11d5bd822e70,6ab8c423-6b8e-476d-80aa-6eec279fe086,História,6.5,70,2026
0f851569-d785-4018-89c5-1cdf56309afa,6ab8c423-6b8e-476d-80aa-6eec279fe086,Física,10,71,2026
ddc5b136-b8e3-4946-8106-a59873ebf96d,6ab8c423-6b8e-476d-80aa-6eec279fe086,Química,7.2,87,2026
3e1490fa-9779-48ab-8655-3d3e78aba88c,187154bf-ede3-48e0-9c6e-fd76bd506650,Matemática,7.5,85,2026
cb5a72d9-2362-4a43-b71b-f9234a608ecb,187154bf-ede3-48e0-9c6e-fd76bd506650,Português,2.4,91,2026
30bb4eb6-3a7b-4ce0-acc2-38ebc6249bb4,187154bf-ede3-48e0-9c6e-fd76bd506650,História,7.3,95,2026
1e928166-30e2-4af1-96c8-3bd942b1cb15,187154bf-ede3-48e0-9c6e-fd76bd506650,Física,1.1,72,2026
5fdd5c4b-3be2-4d9c-8750-80b9ba1b9729,187154bf-ede3-48e0-9c6e-fd76bd506650,Química,8.1,78,2026
93a9f456-fe0a-4723-b393-2983ffba8d48,b423c8ca-7278-491c-b2be-7ce5689a0911,Matemática,7.2,92,2026
1b4d96d4-d3b2-49cd-9fca-d6e2a1dafca6,b423c8ca-7278-491c-b2be-7ce5689a0911,Português,4.1,62,2026
2bf2ddeb-1fa9-4eb7-ad6e-c521306c18e1,b423c8ca-7278-491c-b2be-7ce5689a0911,História,6.9,75,2026
46129ec7-ab8b-4277-b3f4-5073fe5b85aa,b423c8ca-7278-491c-b2be-7ce5689a0911,Física,5.4,81,2026
64c00d96-a434-41c4-9a51-6d5e51aa6f6a,b423c8ca-7278-491c-b2be-7ce5689a0911,Química,5.2,92,2026
4903ad65-c70a-47f8-81a2-7e47375c668b,327e5529-6c67-416c-8b9f-8bce31bb7801,Matemática,9.2,92,2026
32b1a128-db01-4f8c-a976-82733d2766fd,327e5529-6c67-416c-8b9f-8bce31bb7801,Português,7.2,93,2026
362c6fa3-8547-4517-981e-b93e3bf9ee38,327e5529-6c67-416c-8b9f-8bce31bb7801,História,5,97,2026
84020dfb-e46c-468e-80c9-9bf51b7b5107,327e5529-6c67-416c-8b9f-8bce31bb7801,Física,9.8,80,2026
636a13b4-6c4a-4dee-9af8-ba89d1251748,327e5529-6c67-416c-8b9f-8bce31bb7801,Química,10,80,2026
78407e6e-b19e-4cf9-9a2c-19d808b7feea,46847cde-8ac3-401c-a0c7-d1ca0a4967f6,Matemática,2.8,72,2026
2d102d78-ef4f-4fd9-b418-80c53b1f148f,46847cde-8ac3-401c-a0c7-d1ca0a4967f6,Português,4,86,2026
0da20b7e-4683-4b4e-92ce-00c80b7dc967,46847cde-8ac3-401c-a0c7-d1ca0a4967f6,História,7.4,86,2026
80bc86c5-76d0-43b4-bdf8-60493cef3ef5,46847cde-8ac3-401c-a0c7-d1ca0a4967f6,Física,6.6,71,2026
c4cd08e7-2786-4119-bf79-41aeb437d379,46847cde-8ac3-401c-a0c7-d1ca0a4967f6,Química,4.7,74,2026
2b53762f-f11b-4600-b0f7-0713e04df435,760897c4-91d2-4cf4-9fc5-b897c0c20f40,Matemática,7.2,70,2026
84d6a4df-d311-4c78-882d-cc3f4a31835c,760897c4-91d2-4cf4-9fc5-b897c0c20f40,Português,7.9,81,2026
ed9069bd-db55-4fea-9115-52a6ec886506,760897c4-91d2-4cf4-9fc5-b897c0c20f40,História,10,98,2026
a9a28d12-e56f-49fa-a4e8-03cdccb165fe,760897c4-91d2-4cf4-9fc5-b897c0c20f40,Física,6.6,72,2026
c7f799fa-3f56-4a51-81f9-d24d4309baf1,760897c4-91d2-4cf4-9fc5-b897c0c20f40,Química,7.5,96,2026
15f403cc-4eac-4489-bef4-08c181927c8f,f4eb927b-b9c1-4b4b-9b9d-7ba2d2de16b3,Matemática,8.6,81,2026
c6e17887-cbed-49a4-ae4c-f0cf39faab80,f4eb927b-b9c1-4b4b-9b9d-7ba2d2de16b3,Português,1.3,74,2026
cc472faf-e186-4cb3-a591-89747eaceb78,f4eb927b-b9c1-4b4b-9b9d-7ba2d2de16b3,História,4.3,68,2026
c632b2e6-5681-43a0-aad2-f807d101890c,f4eb927b-b9c1-4b4b-9b9d-7ba2d2de16b3,Física,0.3,59,2026
9ca2538f-ba63-4180-aca3-f5fd1b4db592,f4eb927b-b9c1-4b4b-9b9d-7ba2d2de16b3,Química,5.4,85,2026
9fe4d451-6089-458a-9b83-d27941d55d31,4bb3499e-9307-428a-9c76-d2f7992ebec8,Matemática,4.4,83,2026
7f4ba4d5-5cb7-42bf-ae4d-9a7adef11407,4bb3499e-9307-428a-9c76-d2f7992ebec8,Português,2.3,75,2026
aff0ec3b-9179-47e6-ae72-0e8b9e958d42,4bb3499e-9307-428a-9c76-d2f7992ebec8,História,8.6,75,2026
34f28a07-8ce3-4ef5-ad54-1473135e0ebe,4bb3499e-9307-428a-9c76-d2f7992ebec8,Física,9,81,2026
571fd6db-2f04-4e47-8069-8a3ac55ee7c9,4bb3499e-9307-428a-9c76-d2f7992ebec8,Química,3.9,66,2026
1b34ca6c-998e-4e94-b221-e25075096510,affecf2f-a1fd-4eda-bd77-f5ae52b92a88,Matemática,10,70,2026
ef82a750-aab2-41d7-baa3-3f3472504949,affecf2f-a1fd-4eda-bd77-f5ae52b92a88,Português,10,94,2026
aabab6c7-4b4c-471d-8918-0ed333565edd,affecf2f-a1fd-4eda-bd77-f5ae52b92a88,História,9.1,88,2026
1b724f36-57b8-4141-a72f-50d5b0ac4173,affecf2f-a1fd-4eda-bd77-f5ae52b92a88,Física,9.4,85,2026
1fc2e5a5-cd32-4908-a0a4-31098d32d340,affecf2f-a1fd-4eda-bd77-f5ae52b92a88,Química,9.4,92,2026
50b2fb36-0a25-4402-ab65-014ff05bd7d5,4679cdc5-da45-4801-b0e5-8bc9f59e3003,Matemática,9.5,94,2026
915d741c-2c62-48e2-9f35-e9a9b1ee726b,4679cdc5-da45-4801-b0e5-8bc9f59e3003,Português,8.2,89,2026
173e1cf2-7965-4861-bd30-73aad6621d55,4679cdc5-da45-4801-b0e5-8bc9f59e3003,História,1.6,88,2026
31be0426-3d73-4fd1-af44-6876ea2b3d55,4679cdc5-da45-4801-b0e5-8bc9f59e3003,Física,4.5,85,2026
4ced4769-0c01-41f5-8269-4f607d5f1203,4679cdc5-da45-4801-b0e5-8bc9f59e3003,Química,6.2,87,2026
36f94772-5326-44f5-b307-028745c78938,9ee2f38a-cc9c-440f-aec6-a14ba331d33b,Matemática,1.5,85,2026
06a133cf-6ea4-4e5e-b072-57e3be2a24f9,9ee2f38a-cc9c-440f-aec6-a14ba331d33b,Português,8.1,72,2026
ab7f12d9-2c4d-41cd-87e2-a8dddda0b9d6,9ee2f38a-cc9c-440f-aec6-a14ba331d33b,História,2.4,80,2026
ebbafbc0-e03b-42b6-b191-ef08ced8ed41,9ee2f38a-cc9c-440f-aec6-a14ba331d33b,Física,6.4,84,2026
460329f0-2425-46a5-ad03-b02168326010,9ee2f38a-cc9c-440f-aec6-a14ba331d33b,Química,7.7,75,2026
